date,time,position,datetime,strategy
20240910,1115,0,2024-09-10 11:15:00,NQstrategyB
20240910,1130,0,2024-09-10 11:30:00,NQstrategyB
20240910,1145,0,2024-09-10 11:45:00,NQstrategyB
20240910,1145,0,2024-09-10 11:45:00,TXFstrategyA
20240910,1200,0,2024-09-10 12:00:00,NQstrategyB
20240910,1215,0,2024-09-10 12:15:00,TXFstrategyA
20240910,1215,0,2024-09-10 12:15:00,NQstrategyB
20240910,1230,0,2024-09-10 12:30:00,NQstrategyB
20240910,1245,0,2024-09-10 12:45:00,TXFstrategyA
20240910,1245,0,2024-09-10 12:45:00,NQstrategyB
20240910,1300,0,2024-09-10 13:00:00,NQstrategyB
20240910,1315,0,2024-09-10 13:15:00,NQstrategyB
20240910,1315,0,2024-09-10 13:15:00,TXFstrategyA
20240910,1330,0,2024-09-10 13:30:00,NQstrategyB
20240910,1345,0,2024-09-10 13:45:00,TXFstrategyA
20240910,1345,0,2024-09-10 13:45:00,NQstrategyB
20240910,1400,0,2024-09-10 14:00:00,NQstrategyB
20240910,1415,0,2024-09-10 14:15:00,NQstrategyB
20240910,1430,0,2024-09-10 14:30:00,NQstrategyB
20240910,1445,0,2024-09-10 14:45:00,NQstrategyB
20240910,1500,0,2024-09-10 15:00:00,NQstrategyB
20240910,1515,0,2024-09-10 15:15:00,NQstrategyB
20240911,845,0,2024-09-11 08:45:00,NQstrategyB
20240911,900,0,2024-09-11 09:00:00,NQstrategyB
20240911,915,0,2024-09-11 09:15:00,TXFstrategyA
20240911,915,0,2024-09-11 09:15:00,NQstrategyB
20240911,930,0,2024-09-11 09:30:00,NQstrategyB
20240911,945,0,2024-09-11 09:45:00,TXFstrategyA
20240911,945,0,2024-09-11 09:45:00,NQstrategyB
20240911,1000,0,2024-09-11 10:00:00,NQstrategyB
20240911,1015,0,2024-09-11 10:15:00,TXFstrategyA
20240911,1015,0,2024-09-11 10:15:00,NQstrategyB
20240911,1030,0,2024-09-11 10:30:00,NQstrategyB
20240911,1045,0,2024-09-11 10:45:00,TXFstrategyA
20240911,1045,0,2024-09-11 10:45:00,NQstrategyB
20240911,1100,0,2024-09-11 11:00:00,NQstrategyB
20240911,1115,0,2024-09-11 11:15:00,TXFstrategyA
20240911,1115,0,2024-09-11 11:15:00,NQstrategyB
20240911,1130,0,2024-09-11 11:30:00,NQstrategyB
20240911,1145,0,2024-09-11 11:45:00,TXFstrategyA
20240911,1145,0,2024-09-11 11:45:00,NQstrategyB
20240911,1200,0,2024-09-11 12:00:00,NQstrategyB
20240911,1215,0,2024-09-11 12:15:00,TXFstrategyA
20240911,1215,0,2024-09-11 12:15:00,NQstrategyB
20240911,1230,0,2024-09-11 12:30:00,NQstrategyB
20240911,1245,0,2024-09-11 12:45:00,NQstrategyB
20240911,1245,0,2024-09-11 12:45:00,TXFstrategyA
20240911,1300,0,2024-09-11 13:00:00,NQstrategyB
20240911,1315,0,2024-09-11 13:15:00,TXFstrategyA
20240911,1315,0,2024-09-11 13:15:00,NQstrategyB
20240911,1330,0,2024-09-11 13:30:00,NQstrategyB
20240911,1345,0,2024-09-11 13:45:00,NQstrategyB
20240911,1345,0,2024-09-11 13:45:00,TXFstrategyA
20240911,1400,0,2024-09-11 14:00:00,NQstrategyB
20240911,1415,0,2024-09-11 14:15:00,NQstrategyB
20240911,1430,0,2024-09-11 14:30:00,NQstrategyB
20240911,1445,0,2024-09-11 14:45:00,NQstrategyB
20240911,1500,0,2024-09-11 15:00:00,NQstrategyB
20240911,1515,0,2024-09-11 15:15:00,NQstrategyB
20240912,845,0,2024-09-12 08:45:00,NQstrategyB
20240912,900,0,2024-09-12 09:00:00,NQstrategyB
20240912,915,0,2024-09-12 09:15:00,TXFstrategyA
20240912,915,0,2024-09-12 09:15:00,NQstrategyB
20240912,930,0,2024-09-12 09:30:00,NQstrategyB
20240912,945,0,2024-09-12 09:45:00,NQstrategyB
20240912,945,0,2024-09-12 09:45:00,TXFstrategyA
20240912,1000,0,2024-09-12 10:00:00,NQstrategyB
20240912,1015,0,2024-09-12 10:15:00,NQstrategyB
20240912,1015,0,2024-09-12 10:15:00,TXFstrategyA
20240912,1030,0,2024-09-12 10:30:00,NQstrategyB
20240912,1045,0,2024-09-12 10:45:00,NQstrategyB
20240912,1045,0,2024-09-12 10:45:00,TXFstrategyA
20240912,1100,0,2024-09-12 11:00:00,NQstrategyB
20240912,1115,0,2024-09-12 11:15:00,NQstrategyB
20240912,1115,0,2024-09-12 11:15:00,TXFstrategyA
20240912,1130,0,2024-09-12 11:30:00,NQstrategyB
20240912,1145,0,2024-09-12 11:45:00,NQstrategyB
20240912,1145,0,2024-09-12 11:45:00,TXFstrategyA
20240912,1200,0,2024-09-12 12:00:00,NQstrategyB
20240912,1215,0,2024-09-12 12:15:00,NQstrategyB
20240912,1215,0,2024-09-12 12:15:00,TXFstrategyA
20240912,1230,0,2024-09-12 12:30:00,NQstrategyB
20240912,1245,0,2024-09-12 12:45:00,NQstrategyB
20240912,1245,0,2024-09-12 12:45:00,TXFstrategyA
20240912,1300,0,2024-09-12 13:00:00,NQstrategyB
20240912,1315,0,2024-09-12 13:15:00,TXFstrategyA
20240912,1315,0,2024-09-12 13:15:00,NQstrategyB
20240912,1330,0,2024-09-12 13:30:00,NQstrategyB
20240912,1345,0,2024-09-12 13:45:00,TXFstrategyA
20240912,1345,0,2024-09-12 13:45:00,NQstrategyB
20240912,1400,0,2024-09-12 14:00:00,NQstrategyB
20240912,1415,0,2024-09-12 14:15:00,NQstrategyB
20240912,1430,0,2024-09-12 14:30:00,NQstrategyB
20240912,1445,0,2024-09-12 14:45:00,NQstrategyB
20240912,1500,0,2024-09-12 15:00:00,NQstrategyB
20240912,1515,0,2024-09-12 15:15:00,NQstrategyB
20240913,845,0,2024-09-13 08:45:00,NQstrategyB
20240913,900,0,2024-09-13 09:00:00,NQstrategyB
20240913,915,0,2024-09-13 09:15:00,NQstrategyB
20240913,915,0,2024-09-13 09:15:00,TXFstrategyA
20240913,930,0,2024-09-13 09:30:00,NQstrategyB
20240913,945,0,2024-09-13 09:45:00,TXFstrategyA
20240913,945,0,2024-09-13 09:45:00,NQstrategyB
20240913,1000,0,2024-09-13 10:00:00,NQstrategyB
20240913,1015,0,2024-09-13 10:15:00,TXFstrategyA
20240913,1015,0,2024-09-13 10:15:00,NQstrategyB
20240913,1030,0,2024-09-13 10:30:00,NQstrategyB
20240913,1045,0,2024-09-13 10:45:00,TXFstrategyA
20240913,1045,0,2024-09-13 10:45:00,NQstrategyB
20240913,1100,0,2024-09-13 11:00:00,NQstrategyB
20240913,1115,0,2024-09-13 11:15:00,NQstrategyB
20240913,1115,0,2024-09-13 11:15:00,TXFstrategyA
20240913,1130,0,2024-09-13 11:30:00,NQstrategyB
20240913,1145,0,2024-09-13 11:45:00,NQstrategyB
20240913,1145,0,2024-09-13 11:45:00,TXFstrategyA
20240913,1200,0,2024-09-13 12:00:00,NQstrategyB
20240913,1215,0,2024-09-13 12:15:00,NQstrategyB
20240913,1215,0,2024-09-13 12:15:00,TXFstrategyA
20240913,1230,0,2024-09-13 12:30:00,NQstrategyB
20240913,1245,0,2024-09-13 12:45:00,TXFstrategyA
20240913,1245,0,2024-09-13 12:45:00,NQstrategyB
20240913,1300,0,2024-09-13 13:00:00,NQstrategyB
20240913,1315,0,2024-09-13 13:15:00,TXFstrategyA
20240913,1315,0,2024-09-13 13:15:00,NQstrategyB
20240913,1330,0,2024-09-13 13:30:00,NQstrategyB
20240913,1345,0,2024-09-13 13:45:00,NQstrategyB
20240913,1345,0,2024-09-13 13:45:00,TXFstrategyA
20240913,1400,0,2024-09-13 14:00:00,NQstrategyB
20240913,1415,0,2024-09-13 14:15:00,NQstrategyB
20240913,1430,0,2024-09-13 14:30:00,NQstrategyB
20240913,1445,0,2024-09-13 14:45:00,NQstrategyB
20240913,1500,0,2024-09-13 15:00:00,NQstrategyB
20240913,1515,0,2024-09-13 15:15:00,NQstrategyB
20240916,845,0,2024-09-16 08:45:00,NQstrategyB
20240916,900,0,2024-09-16 09:00:00,NQstrategyB
20240916,915,0,2024-09-16 09:15:00,NQstrategyB
20240916,915,0,2024-09-16 09:15:00,TXFstrategyA
20240916,930,0,2024-09-16 09:30:00,NQstrategyB
20240916,945,0,2024-09-16 09:45:00,TXFstrategyA
20240916,945,0,2024-09-16 09:45:00,NQstrategyB
20240916,1000,0,2024-09-16 10:00:00,NQstrategyB
20240916,1015,0,2024-09-16 10:15:00,NQstrategyB
20240916,1015,0,2024-09-16 10:15:00,TXFstrategyA
20240916,1030,0,2024-09-16 10:30:00,NQstrategyB
20240916,1045,0,2024-09-16 10:45:00,TXFstrategyA
20240916,1045,0,2024-09-16 10:45:00,NQstrategyB
20240916,1100,0,2024-09-16 11:00:00,NQstrategyB
20240916,1115,0,2024-09-16 11:15:00,NQstrategyB
20240916,1115,0,2024-09-16 11:15:00,TXFstrategyA
20240916,1130,0,2024-09-16 11:30:00,NQstrategyB
20240916,1145,0,2024-09-16 11:45:00,NQstrategyB
20240916,1145,4,2024-09-16 11:45:00,TXFstrategyA
20240916,1200,0,2024-09-16 12:00:00,NQstrategyB
20240916,1215,0,2024-09-16 12:15:00,NQstrategyB
20240916,1215,4,2024-09-16 12:15:00,TXFstrategyA
20240916,1230,0,2024-09-16 12:30:00,NQstrategyB
20240916,1245,4,2024-09-16 12:45:00,TXFstrategyA
20240916,1245,0,2024-09-16 12:45:00,NQstrategyB
20240916,1300,0,2024-09-16 13:00:00,NQstrategyB
20240916,1315,0,2024-09-16 13:15:00,NQstrategyB
20240916,1315,4,2024-09-16 13:15:00,TXFstrategyA
20240916,1330,0,2024-09-16 13:30:00,NQstrategyB
20240916,1345,0,2024-09-16 13:45:00,NQstrategyB
20240916,1345,4,2024-09-16 13:45:00,TXFstrategyA
20240916,1400,0,2024-09-16 14:00:00,NQstrategyB
20240916,1415,0,2024-09-16 14:15:00,NQstrategyB
20240916,1430,0,2024-09-16 14:30:00,NQstrategyB
20240916,1445,0,2024-09-16 14:45:00,NQstrategyB
20240916,1500,0,2024-09-16 15:00:00,NQstrategyB
20240916,1515,0,2024-09-16 15:15:00,NQstrategyB
20240917,845,0,2024-09-17 08:45:00,NQstrategyB
20240917,900,0,2024-09-17 09:00:00,NQstrategyB
20240917,915,0,2024-09-17 09:15:00,NQstrategyB
20240917,930,0,2024-09-17 09:30:00,NQstrategyB
20240917,945,0,2024-09-17 09:45:00,NQstrategyB
20240917,1000,0,2024-09-17 10:00:00,NQstrategyB
20240917,1015,0,2024-09-17 10:15:00,NQstrategyB
20240917,1030,0,2024-09-17 10:30:00,NQstrategyB
20240917,1045,0,2024-09-17 10:45:00,NQstrategyB
20240917,1100,0,2024-09-17 11:00:00,NQstrategyB
20240917,1115,0,2024-09-17 11:15:00,NQstrategyB
20240917,1130,0,2024-09-17 11:30:00,NQstrategyB
20240917,1145,0,2024-09-17 11:45:00,NQstrategyB
20240917,1200,0,2024-09-17 12:00:00,NQstrategyB
20240917,1215,0,2024-09-17 12:15:00,NQstrategyB
20240917,1230,0,2024-09-17 12:30:00,NQstrategyB
20240917,1245,0,2024-09-17 12:45:00,NQstrategyB
20240917,1300,0,2024-09-17 13:00:00,NQstrategyB
20240917,1315,0,2024-09-17 13:15:00,NQstrategyB
20240917,1330,0,2024-09-17 13:30:00,NQstrategyB
20240917,1345,0,2024-09-17 13:45:00,NQstrategyB
20240917,1400,0,2024-09-17 14:00:00,NQstrategyB
20240917,1415,0,2024-09-17 14:15:00,NQstrategyB
20240917,1430,0,2024-09-17 14:30:00,NQstrategyB
20240917,1445,0,2024-09-17 14:45:00,NQstrategyB
20240917,1500,0,2024-09-17 15:00:00,NQstrategyB
20240917,1515,0,2024-09-17 15:15:00,NQstrategyB
20240918,845,0,2024-09-18 08:45:00,NQstrategyB
20240918,900,0,2024-09-18 09:00:00,NQstrategyB
20240918,915,4,2024-09-18 09:15:00,TXFstrategyA
20240918,915,0,2024-09-18 09:15:00,NQstrategyB
20240918,930,0,2024-09-18 09:30:00,NQstrategyB
20240918,945,4,2024-09-18 09:45:00,TXFstrategyA
20240918,945,0,2024-09-18 09:45:00,NQstrategyB
20240918,1000,0,2024-09-18 10:00:00,NQstrategyB
20240918,1015,0,2024-09-18 10:15:00,NQstrategyB
20240918,1015,4,2024-09-18 10:15:00,TXFstrategyA
20240918,1030,0,2024-09-18 10:30:00,NQstrategyB
20240918,1045,4,2024-09-18 10:45:00,TXFstrategyA
20240918,1045,0,2024-09-18 10:45:00,NQstrategyB
20240918,1100,0,2024-09-18 11:00:00,NQstrategyB
20240918,1115,4,2024-09-18 11:15:00,TXFstrategyA
20240918,1115,0,2024-09-18 11:15:00,NQstrategyB
20240918,1130,0,2024-09-18 11:30:00,NQstrategyB
20240918,1145,0,2024-09-18 11:45:00,NQstrategyB
20240918,1145,4,2024-09-18 11:45:00,TXFstrategyA
20240918,1200,0,2024-09-18 12:00:00,NQstrategyB
20240918,1215,0,2024-09-18 12:15:00,NQstrategyB
20240918,1215,4,2024-09-18 12:15:00,TXFstrategyA
20240918,1230,0,2024-09-18 12:30:00,NQstrategyB
20240918,1245,0,2024-09-18 12:45:00,NQstrategyB
20240918,1245,4,2024-09-18 12:45:00,TXFstrategyA
20240918,1300,0,2024-09-18 13:00:00,NQstrategyB
20240918,1315,0,2024-09-18 13:15:00,NQstrategyB
20240918,1315,0,2024-09-18 13:15:00,TXFstrategyA
20240918,1330,0,2024-09-18 13:30:00,NQstrategyB
20240918,1345,0,2024-09-18 13:45:00,TXFstrategyA
20240918,1345,0,2024-09-18 13:45:00,NQstrategyB
20240918,1400,0,2024-09-18 14:00:00,NQstrategyB
20240918,1415,0,2024-09-18 14:15:00,NQstrategyB
20240918,1430,0,2024-09-18 14:30:00,NQstrategyB
20240918,1445,0,2024-09-18 14:45:00,NQstrategyB
20240918,1500,0,2024-09-18 15:00:00,NQstrategyB
20240918,1515,0,2024-09-18 15:15:00,NQstrategyB
20240919,845,0,2024-09-19 08:45:00,NQstrategyB
20240919,900,0,2024-09-19 09:00:00,NQstrategyB
20240919,915,0,2024-09-19 09:15:00,TXFstrategyA
20240919,915,0,2024-09-19 09:15:00,NQstrategyB
20240919,930,0,2024-09-19 09:30:00,NQstrategyB
20240919,945,0,2024-09-19 09:45:00,TXFstrategyA
20240919,945,0,2024-09-19 09:45:00,NQstrategyB
20240919,1000,0,2024-09-19 10:00:00,NQstrategyB
20240919,1015,0,2024-09-19 10:15:00,NQstrategyB
20240919,1015,0,2024-09-19 10:15:00,TXFstrategyA
20240919,1030,0,2024-09-19 10:30:00,NQstrategyB
20240919,1045,0,2024-09-19 10:45:00,TXFstrategyA
20240919,1045,0,2024-09-19 10:45:00,NQstrategyB
20240919,1100,0,2024-09-19 11:00:00,NQstrategyB
20240919,1115,0,2024-09-19 11:15:00,TXFstrategyA
20240919,1115,0,2024-09-19 11:15:00,NQstrategyB
20240919,1130,0,2024-09-19 11:30:00,NQstrategyB
20240919,1145,0,2024-09-19 11:45:00,TXFstrategyA
20240919,1145,0,2024-09-19 11:45:00,NQstrategyB
20240919,1200,0,2024-09-19 12:00:00,NQstrategyB
20240919,1215,0,2024-09-19 12:15:00,NQstrategyB
20240919,1215,0,2024-09-19 12:15:00,TXFstrategyA
20240919,1230,0,2024-09-19 12:30:00,NQstrategyB
20240919,1245,0,2024-09-19 12:45:00,TXFstrategyA
20240919,1245,0,2024-09-19 12:45:00,NQstrategyB
20240919,1300,0,2024-09-19 13:00:00,NQstrategyB
20240919,1315,0,2024-09-19 13:15:00,TXFstrategyA
20240919,1315,0,2024-09-19 13:15:00,NQstrategyB
20240919,1330,0,2024-09-19 13:30:00,NQstrategyB
20240919,1345,0,2024-09-19 13:45:00,NQstrategyB
20240919,1345,0,2024-09-19 13:45:00,TXFstrategyA
20240919,1400,0,2024-09-19 14:00:00,NQstrategyB
20240919,1415,0,2024-09-19 14:15:00,NQstrategyB
20240919,1430,0,2024-09-19 14:30:00,NQstrategyB
20240919,1445,0,2024-09-19 14:45:00,NQstrategyB
20240919,1500,0,2024-09-19 15:00:00,NQstrategyB
20240919,1515,0,2024-09-19 15:15:00,NQstrategyB
20240920,845,0,2024-09-20 08:45:00,NQstrategyB
20240920,900,0,2024-09-20 09:00:00,NQstrategyB
20240920,915,0,2024-09-20 09:15:00,TXFstrategyA
20240920,915,0,2024-09-20 09:15:00,NQstrategyB
20240920,930,0,2024-09-20 09:30:00,NQstrategyB
20240920,945,0,2024-09-20 09:45:00,NQstrategyB
20240920,945,0,2024-09-20 09:45:00,TXFstrategyA
20240920,1000,0,2024-09-20 10:00:00,NQstrategyB
20240920,1015,0,2024-09-20 10:15:00,NQstrategyB
20240920,1015,0,2024-09-20 10:15:00,TXFstrategyA
20240920,1030,0,2024-09-20 10:30:00,NQstrategyB
20240920,1045,0,2024-09-20 10:45:00,NQstrategyB
20240920,1045,0,2024-09-20 10:45:00,TXFstrategyA
20240920,1100,0,2024-09-20 11:00:00,NQstrategyB
20240920,1115,0,2024-09-20 11:15:00,TXFstrategyA
20240920,1115,0,2024-09-20 11:15:00,NQstrategyB
20240920,1130,0,2024-09-20 11:30:00,NQstrategyB
20240920,1145,0,2024-09-20 11:45:00,NQstrategyB
20240920,1145,4,2024-09-20 11:45:00,TXFstrategyA
20240920,1200,0,2024-09-20 12:00:00,NQstrategyB
20240920,1215,0,2024-09-20 12:15:00,NQstrategyB
20240920,1215,4,2024-09-20 12:15:00,TXFstrategyA
20240920,1230,0,2024-09-20 12:30:00,NQstrategyB
20240920,1245,4,2024-09-20 12:45:00,TXFstrategyA
20240920,1245,0,2024-09-20 12:45:00,NQstrategyB
20240920,1300,0,2024-09-20 13:00:00,NQstrategyB
20240920,1315,4,2024-09-20 13:15:00,TXFstrategyA
20240920,1315,0,2024-09-20 13:15:00,NQstrategyB
20240920,1330,0,2024-09-20 13:30:00,NQstrategyB
20240920,1345,4,2024-09-20 13:45:00,TXFstrategyA
20240920,1345,0,2024-09-20 13:45:00,NQstrategyB
20240920,1400,0,2024-09-20 14:00:00,NQstrategyB
20240920,1415,0,2024-09-20 14:15:00,NQstrategyB
20240920,1430,0,2024-09-20 14:30:00,NQstrategyB
20240920,1445,0,2024-09-20 14:45:00,NQstrategyB
20240920,1500,0,2024-09-20 15:00:00,NQstrategyB
20240920,1515,0,2024-09-20 15:15:00,NQstrategyB
20240923,845,0,2024-09-23 08:45:00,NQstrategyB
20240923,900,0,2024-09-23 09:00:00,NQstrategyB
20240923,915,4,2024-09-23 09:15:00,TXFstrategyA
20240923,915,0,2024-09-23 09:15:00,NQstrategyB
20240923,930,0,2024-09-23 09:30:00,NQstrategyB
20240923,945,0,2024-09-23 09:45:00,NQstrategyB
20240923,945,4,2024-09-23 09:45:00,TXFstrategyA
20240923,1000,0,2024-09-23 10:00:00,NQstrategyB
20240923,1015,0,2024-09-23 10:15:00,NQstrategyB
20240923,1015,4,2024-09-23 10:15:00,TXFstrategyA
20240923,1030,0,2024-09-23 10:30:00,NQstrategyB
20240923,1045,4,2024-09-23 10:45:00,TXFstrategyA
20240923,1045,0,2024-09-23 10:45:00,NQstrategyB
20240923,1100,0,2024-09-23 11:00:00,NQstrategyB
20240923,1115,0,2024-09-23 11:15:00,NQstrategyB
20240923,1115,4,2024-09-23 11:15:00,TXFstrategyA
20240923,1130,0,2024-09-23 11:30:00,NQstrategyB
20240923,1145,4,2024-09-23 11:45:00,TXFstrategyA
20240923,1145,0,2024-09-23 11:45:00,NQstrategyB
20240923,1200,0,2024-09-23 12:00:00,NQstrategyB
20240923,1215,0,2024-09-23 12:15:00,NQstrategyB
20240923,1215,4,2024-09-23 12:15:00,TXFstrategyA
20240923,1230,0,2024-09-23 12:30:00,NQstrategyB
20240923,1245,4,2024-09-23 12:45:00,TXFstrategyA
20240923,1245,0,2024-09-23 12:45:00,NQstrategyB
20240923,1300,0,2024-09-23 13:00:00,NQstrategyB
20240923,1315,0,2024-09-23 13:15:00,NQstrategyB
20240923,1315,4,2024-09-23 13:15:00,TXFstrategyA
20240923,1330,0,2024-09-23 13:30:00,NQstrategyB
20240923,1345,4,2024-09-23 13:45:00,TXFstrategyA
20240923,1345,0,2024-09-23 13:45:00,NQstrategyB
20240923,1400,0,2024-09-23 14:00:00,NQstrategyB
20240923,1415,0,2024-09-23 14:15:00,NQstrategyB
20240923,1430,0,2024-09-23 14:30:00,NQstrategyB
20240923,1445,0,2024-09-23 14:45:00,NQstrategyB
20240923,1500,0,2024-09-23 15:00:00,NQstrategyB
20240923,1515,0,2024-09-23 15:15:00,NQstrategyB
20240924,845,0,2024-09-24 08:45:00,NQstrategyB
20240924,900,0,2024-09-24 09:00:00,NQstrategyB
20240924,915,4,2024-09-24 09:15:00,TXFstrategyA
20240924,915,0,2024-09-24 09:15:00,NQstrategyB
20240924,930,0,2024-09-24 09:30:00,NQstrategyB
20240924,945,0,2024-09-24 09:45:00,NQstrategyB
20240924,945,4,2024-09-24 09:45:00,TXFstrategyA
20240924,1000,0,2024-09-24 10:00:00,NQstrategyB
20240924,1015,0,2024-09-24 10:15:00,NQstrategyB
20240924,1015,4,2024-09-24 10:15:00,TXFstrategyA
20240924,1030,0,2024-09-24 10:30:00,NQstrategyB
20240924,1045,0,2024-09-24 10:45:00,NQstrategyB
20240924,1045,4,2024-09-24 10:45:00,TXFstrategyA
20240924,1100,0,2024-09-24 11:00:00,NQstrategyB
20240924,1115,0,2024-09-24 11:15:00,NQstrategyB
20240924,1115,4,2024-09-24 11:15:00,TXFstrategyA
20240924,1130,0,2024-09-24 11:30:00,NQstrategyB
20240924,1145,4,2024-09-24 11:45:00,TXFstrategyA
20240924,1145,0,2024-09-24 11:45:00,NQstrategyB
20240924,1200,0,2024-09-24 12:00:00,NQstrategyB
20240924,1215,4,2024-09-24 12:15:00,TXFstrategyA
20240924,1215,0,2024-09-24 12:15:00,NQstrategyB
20240924,1230,0,2024-09-24 12:30:00,NQstrategyB
20240924,1245,0,2024-09-24 12:45:00,NQstrategyB
20240924,1245,4,2024-09-24 12:45:00,TXFstrategyA
20240924,1300,0,2024-09-24 13:00:00,NQstrategyB
20240924,1315,4,2024-09-24 13:15:00,TXFstrategyA
20240924,1315,0,2024-09-24 13:15:00,NQstrategyB
20240924,1330,0,2024-09-24 13:30:00,NQstrategyB
20240924,1345,4,2024-09-24 13:45:00,TXFstrategyA
20240924,1345,0,2024-09-24 13:45:00,NQstrategyB
20240924,1400,0,2024-09-24 14:00:00,NQstrategyB
20240924,1415,0,2024-09-24 14:15:00,NQstrategyB
20240924,1430,0,2024-09-24 14:30:00,NQstrategyB
20240924,1445,0,2024-09-24 14:45:00,NQstrategyB
20240924,1500,0,2024-09-24 15:00:00,NQstrategyB
20240924,1515,0,2024-09-24 15:15:00,NQstrategyB
20240925,845,0,2024-09-25 08:45:00,NQstrategyB
20240925,900,0,2024-09-25 09:00:00,NQstrategyB
20240925,915,0,2024-09-25 09:15:00,NQstrategyB
20240925,915,2,2024-09-25 09:15:00,TXFstrategyA
20240925,930,0,2024-09-25 09:30:00,NQstrategyB
20240925,945,0,2024-09-25 09:45:00,NQstrategyB
20240925,945,2,2024-09-25 09:45:00,TXFstrategyA
20240925,1000,0,2024-09-25 10:00:00,NQstrategyB
20240925,1015,0,2024-09-25 10:15:00,NQstrategyB
20240925,1015,2,2024-09-25 10:15:00,TXFstrategyA
20240925,1030,0,2024-09-25 10:30:00,NQstrategyB
20240925,1045,2,2024-09-25 10:45:00,TXFstrategyA
20240925,1045,0,2024-09-25 10:45:00,NQstrategyB
20240925,1100,0,2024-09-25 11:00:00,NQstrategyB
20240925,1115,0,2024-09-25 11:15:00,NQstrategyB
20240925,1115,2,2024-09-25 11:15:00,TXFstrategyA
20240925,1130,0,2024-09-25 11:30:00,NQstrategyB
20240925,1145,2,2024-09-25 11:45:00,TXFstrategyA
20240925,1145,0,2024-09-25 11:45:00,NQstrategyB
20240925,1200,0,2024-09-25 12:00:00,NQstrategyB
20240925,1215,2,2024-09-25 12:15:00,TXFstrategyA
20240925,1215,0,2024-09-25 12:15:00,NQstrategyB
20240925,1230,0,2024-09-25 12:30:00,NQstrategyB
20240925,1245,2,2024-09-25 12:45:00,TXFstrategyA
20240925,1245,0,2024-09-25 12:45:00,NQstrategyB
20240925,1300,0,2024-09-25 13:00:00,NQstrategyB
20240925,1315,2,2024-09-25 13:15:00,TXFstrategyA
20240925,1315,0,2024-09-25 13:15:00,NQstrategyB
20240925,1330,0,2024-09-25 13:30:00,NQstrategyB
20240925,1345,2,2024-09-25 13:45:00,TXFstrategyA
20240925,1345,0,2024-09-25 13:45:00,NQstrategyB
20240925,1400,0,2024-09-25 14:00:00,NQstrategyB
20240925,1415,0,2024-09-25 14:15:00,NQstrategyB
20240925,1430,0,2024-09-25 14:30:00,NQstrategyB
20240925,1445,0,2024-09-25 14:45:00,NQstrategyB
20240925,1500,0,2024-09-25 15:00:00,NQstrategyB
20240925,1515,0,2024-09-25 15:15:00,NQstrategyB
20240926,845,0,2024-09-26 08:45:00,NQstrategyB
20240926,900,0,2024-09-26 09:00:00,NQstrategyB
20240926,915,0,2024-09-26 09:15:00,NQstrategyB
20240926,915,2,2024-09-26 09:15:00,TXFstrategyA
20240926,930,0,2024-09-26 09:30:00,NQstrategyB
20240926,945,0,2024-09-26 09:45:00,NQstrategyB
20240926,945,2,2024-09-26 09:45:00,TXFstrategyA
20240926,1000,0,2024-09-26 10:00:00,NQstrategyB
20240926,1015,2,2024-09-26 10:15:00,TXFstrategyA
20240926,1015,0,2024-09-26 10:15:00,NQstrategyB
20240926,1030,0,2024-09-26 10:30:00,NQstrategyB
20240926,1045,2,2024-09-26 10:45:00,TXFstrategyA
20240926,1045,0,2024-09-26 10:45:00,NQstrategyB
20240926,1100,0,2024-09-26 11:00:00,NQstrategyB
20240926,1115,2,2024-09-26 11:15:00,TXFstrategyA
20240926,1115,0,2024-09-26 11:15:00,NQstrategyB
20240926,1130,0,2024-09-26 11:30:00,NQstrategyB
20240926,1145,2,2024-09-26 11:45:00,TXFstrategyA
20240926,1145,0,2024-09-26 11:45:00,NQstrategyB
20240926,1200,0,2024-09-26 12:00:00,NQstrategyB
20240926,1215,0,2024-09-26 12:15:00,NQstrategyB
20240926,1215,2,2024-09-26 12:15:00,TXFstrategyA
20240926,1230,0,2024-09-26 12:30:00,NQstrategyB
20240926,1245,0,2024-09-26 12:45:00,NQstrategyB
20240926,1245,2,2024-09-26 12:45:00,TXFstrategyA
20240926,1300,0,2024-09-26 13:00:00,NQstrategyB
20240926,1315,0,2024-09-26 13:15:00,NQstrategyB
20240926,1315,2,2024-09-26 13:15:00,TXFstrategyA
20240926,1330,0,2024-09-26 13:30:00,NQstrategyB
20240926,1345,0,2024-09-26 13:45:00,NQstrategyB
20240926,1345,2,2024-09-26 13:45:00,TXFstrategyA
20240926,1400,0,2024-09-26 14:00:00,NQstrategyB
20240926,1415,0,2024-09-26 14:15:00,NQstrategyB
20240926,1430,0,2024-09-26 14:30:00,NQstrategyB
20240926,1445,0,2024-09-26 14:45:00,NQstrategyB
20240926,1500,0,2024-09-26 15:00:00,NQstrategyB
20240926,1515,0,2024-09-26 15:15:00,NQstrategyB
20240927,845,0,2024-09-27 08:45:00,NQstrategyB
20240927,900,0,2024-09-27 09:00:00,NQstrategyB
20240927,915,0,2024-09-27 09:15:00,NQstrategyB
20240927,915,2,2024-09-27 09:15:00,TXFstrategyA
20240927,930,0,2024-09-27 09:30:00,NQstrategyB
20240927,945,2,2024-09-27 09:45:00,TXFstrategyA
20240927,945,0,2024-09-27 09:45:00,NQstrategyB
20240927,1000,0,2024-09-27 10:00:00,NQstrategyB
20240927,1015,2,2024-09-27 10:15:00,TXFstrategyA
